id,label
id_13061,0
id_13062,0
id_13063,1
id_13064,0
id_13065,1
id_13066,0
id_13067,0
id_13068,0
id_13069,0
id_13070,0
id_13071,0
id_13072,1
id_13073,0
id_13074,0
id_13075,0
id_13076,0
id_13077,0
id_13078,0
id_13079,0
id_13080,0
id_13081,0
id_13082,0
id_13083,0
id_13084,1
id_13085,0
id_13086,0
id_13087,0
id_13088,1
id_13089,0
id_13090,0
id_13091,0
id_13092,1
id_13093,0
id_13094,0
id_13095,0
id_13096,0
id_13097,1
id_13098,0
id_13099,1
id_13100,0
id_13101,0
id_13102,0
id_13103,0
id_13104,0
id_13105,0
id_13106,0
id_13107,0
id_13108,0
id_13109,0
id_13110,0
id_13111,1
id_13112,0
id_13113,0
id_13114,0
id_13115,1
id_13116,0
id_13117,0
id_13118,0
id_13119,0
id_13120,0
id_13121,0
id_13122,0
id_13123,0
id_13124,1
id_13125,1
id_13126,0
id_13127,0
id_13128,0
id_13129,0
id_13130,0
id_13131,1
id_13132,0
id_13133,1
id_13134,0
id_13135,0
id_13136,0
id_13137,0
id_13138,0
id_13139,0
id_13140,0
id_13141,1
id_13142,0
id_13143,0
id_13144,0
id_13145,0
id_13146,0
id_13147,1
id_13148,0
id_13149,0
id_13150,0
id_13151,0
id_13152,0
id_13153,0
id_13154,0
id_13155,0
id_13156,0
id_13157,0
id_13158,1
id_13159,0
id_13160,1
id_13161,0
id_13162,0
id_13163,0
id_13164,0
id_13165,1
id_13166,0
id_13167,0
id_13168,0
id_13169,1
id_13170,0
id_13171,0
id_13172,0
id_13173,1
id_13174,0
id_13175,0
id_13176,0
id_13177,0
id_13178,0
id_13179,0
id_13180,1
id_13181,0
id_13182,0
id_13183,0
id_13184,0
id_13185,0
id_13186,0
id_13187,1
id_13188,0
id_13189,0
id_13190,0
id_13191,0
id_13192,0
id_13193,0
id_13194,1
id_13195,0
id_13196,0
id_13197,0
id_13198,0
id_13199,0
id_13200,0
id_13201,0
id_13202,0
id_13203,0
id_13204,0
id_13205,0
id_13206,0
id_13207,0
id_13208,0
id_13209,0
id_13210,0
id_13211,0
id_13212,1
id_13213,0
id_13214,0
id_13215,0
id_13216,0
id_13217,1
id_13218,0
id_13219,0
id_13220,1
id_13221,0
id_13222,0
id_13223,0
id_13224,0
id_13225,0
id_13226,0
id_13227,1
id_13228,0
id_13229,0
id_13230,0
id_13231,0
id_13232,0
id_13233,0
id_13234,1
id_13235,1
id_13236,0
id_13237,0
id_13238,0
id_13239,0
id_13240,0
id_13241,0
id_13242,0
id_13243,1
id_13244,1
id_13245,0
id_13246,0
id_13247,0
id_13248,0
id_13249,1
id_13250,0
id_13251,1
id_13252,0
id_13253,0
id_13254,1
id_13255,0
id_13256,0
id_13257,0
id_13258,1
id_13259,0
id_13260,0
id_13261,0
id_13262,0
id_13263,0
id_13264,0
id_13265,0
id_13266,0
id_13267,0
id_13268,0
id_13269,1
id_13270,1
id_13271,0
id_13272,1
id_13273,0
id_13274,0
id_13275,0
id_13276,1
id_13277,0
id_13278,0
id_13279,0
id_13280,0
id_13281,0
id_13282,0
id_13283,0
id_13284,0
id_13285,0
id_13286,0
id_13287,0
id_13288,0
id_13289,0
id_13290,0
id_13291,0
id_13292,1
id_13293,0
id_13294,0
id_13295,1
id_13296,0
id_13297,0
id_13298,0
id_13299,0
id_13300,0
id_13301,1
id_13302,1
id_13303,0
id_13304,0
id_13305,0
id_13306,0
id_13307,0
id_13308,0
id_13309,0
id_13310,0
id_13311,0
id_13312,0
id_13313,0
id_13314,1
id_13315,1
id_13316,0
id_13317,0
id_13318,0
id_13319,0
id_13320,1
id_13321,0
id_13322,0
id_13323,0
id_13324,0
id_13325,1
id_13326,0
id_13327,0
id_13328,0
id_13329,0
id_13330,0
id_13331,0
id_13332,0
id_13333,1
id_13334,0
id_13335,0
id_13336,0
id_13337,0
id_13338,0
id_13339,0
id_13340,1
id_13341,0
id_13342,0
id_13343,0
id_13344,0
id_13345,1
id_13346,0
id_13347,0
id_13348,0
id_13349,0
id_13350,0
id_13351,1
id_13352,0
id_13353,0
id_13354,0
id_13355,0
id_13356,1
id_13357,0
id_13358,0
id_13359,0
id_13360,0
id_13361,0
id_13362,0
id_13363,0
id_13364,1
id_13365,0
id_13366,0
id_13367,0
id_13368,1
id_13369,0
id_13370,0
id_13371,0
id_13372,0
id_13373,1
id_13374,0
id_13375,0
id_13376,0
id_13377,0
id_13378,0
id_13379,0
id_13380,0
id_13381,0
id_13382,0
id_13383,0
id_13384,0
id_13385,1
id_13386,0
id_13387,1
id_13388,0
id_13389,0
id_13390,0
id_13391,0
id_13392,0
id_13393,0
id_13394,0
id_13395,0
id_13396,0
id_13397,0
id_13398,0
id_13399,1
id_13400,1
id_13401,0
id_13402,0
id_13403,0
id_13404,1
id_13405,0
id_13406,0
id_13407,0
id_13408,0
id_13409,0
id_13410,0
id_13411,0
id_13412,1
id_13413,0
id_13414,0
id_13415,1
id_13416,0
id_13417,0
id_13418,0
id_13419,0
id_13420,0
id_13421,0
id_13422,0
id_13423,0
id_13424,0
id_13425,0
id_13426,0
id_13427,0
id_13428,0
id_13429,0
id_13430,0
id_13431,1
id_13432,0
id_13433,0
id_13434,0
id_13435,0
id_13436,0
id_13437,0
id_13438,0
id_13439,0
id_13440,1
id_13441,0
id_13442,1
id_13443,0
id_13444,1
id_13445,0
id_13446,0
id_13447,0
id_13448,0
id_13449,0
id_13450,0
id_13451,1
id_13452,0
id_13453,0
id_13454,0
id_13455,0
id_13456,1
id_13457,0
id_13458,0
id_13459,0
id_13460,0
id_13461,0
id_13462,0
id_13463,0
id_13464,0
id_13465,0
id_13466,0
id_13467,0
id_13468,1
id_13469,0
id_13470,0
id_13471,0
id_13472,0
id_13473,1
id_13474,0
id_13475,0
id_13476,0
id_13477,0
id_13478,0
id_13479,0
id_13480,0
id_13481,0
id_13482,1
id_13483,0
id_13484,0
id_13485,0
id_13486,0
id_13487,0
id_13488,0
id_13489,0
id_13490,0
id_13491,0
id_13492,0
id_13493,0
id_13494,1
id_13495,0
id_13496,0
id_13497,0
id_13498,1
id_13499,0
id_13500,0
id_13501,1
id_13502,1
id_13503,0
id_13504,0
id_13505,0
id_13506,0
id_13507,0
id_13508,0
id_13509,0
id_13510,1
id_13511,1
id_13512,0
id_13513,0
id_13514,1
id_13515,0
id_13516,0
id_13517,0
id_13518,1
id_13519,1
id_13520,0
id_13521,0
id_13522,1
id_13523,1
id_13524,0
id_13525,0
id_13526,0
id_13527,0
id_13528,0
id_13529,0
id_13530,1
id_13531,0
id_13532,0
id_13533,0
id_13534,1
id_13535,0
id_13536,0
id_13537,0
id_13538,1
id_13539,0
id_13540,0
id_13541,0
id_13542,1
id_13543,0
id_13544,0
id_13545,0
id_13546,0
id_13547,0
id_13548,0
id_13549,1
id_13550,0
id_13551,1
id_13552,0
id_13553,0
id_13554,0
id_13555,0
id_13556,0
id_13557,0
id_13558,0
id_13559,0
id_13560,0
id_13561,0
id_13562,0
id_13563,0
id_13564,1
id_13565,0
id_13566,0
id_13567,0
id_13568,0
id_13569,0
id_13570,0
id_13571,0
id_13572,0
id_13573,0
id_13574,0
id_13575,0
id_13576,0
id_13577,0
id_13578,0
id_13579,0
id_13580,0
id_13581,1
id_13582,0
id_13583,0
id_13584,0
id_13585,0
id_13586,1
id_13587,0
id_13588,1
id_13589,0
id_13590,0
id_13591,0
id_13592,0
id_13593,0
id_13594,0
id_13595,0
id_13596,0
id_13597,0
id_13598,0
id_13599,0
id_13600,0
id_13601,0
id_13602,0
id_13603,0
id_13604,0
id_13605,1
id_13606,0
id_13607,0
id_13608,0
id_13609,0
id_13610,0
id_13611,0
id_13612,0
id_13613,0
id_13614,1
id_13615,0
id_13616,0
id_13617,0
id_13618,0
id_13619,0
id_13620,0
id_13621,0
id_13622,0
id_13623,0
id_13624,1
id_13625,1
id_13626,0
id_13627,0
id_13628,0
id_13629,0
id_13630,0
id_13631,1
id_13632,0
id_13633,0
id_13634,0
id_13635,1
id_13636,0
id_13637,0
id_13638,1
id_13639,0
id_13640,1
id_13641,0
id_13642,0
id_13643,0
id_13644,0
id_13645,0
id_13646,0
id_13647,1
id_13648,0
id_13649,0
id_13650,0
id_13651,0
id_13652,0
id_13653,0
id_13654,0
id_13655,0
id_13656,1
id_13657,0
id_13658,0
id_13659,0
id_13660,0
id_13661,0
id_13662,1
id_13663,0
id_13664,0
id_13665,0
id_13666,0
id_13667,0
id_13668,0
id_13669,0
id_13670,0
id_13671,0
id_13672,1
id_13673,0
id_13674,1
id_13675,0
id_13676,1
id_13677,0
id_13678,0
id_13679,0
id_13680,0
id_13681,1
id_13682,0
id_13683,1
id_13684,1
id_13685,1
id_13686,0
id_13687,0
id_13688,0
id_13689,0
id_13690,0
id_13691,0
id_13692,0
id_13693,0
id_13694,0
id_13695,0
id_13696,0
id_13697,0
id_13698,0
id_13699,0
id_13700,0
id_13701,0
id_13702,0
id_13703,0
id_13704,0
id_13705,0
id_13706,0
id_13707,0
id_13708,0
id_13709,0
id_13710,0
id_13711,0
id_13712,0
id_13713,0
id_13714,0
id_13715,1
id_13716,0
id_13717,0
id_13718,0
id_13719,0
id_13720,0
id_13721,0
id_13722,1
id_13723,0
id_13724,0
id_13725,0
id_13726,0
id_13727,0
id_13728,1
id_13729,0
id_13730,0
id_13731,0
id_13732,0
id_13733,0
id_13734,0
id_13735,0
id_13736,1
id_13737,0
id_13738,0
id_13739,0
id_13740,0
id_13741,0
id_13742,0
id_13743,1
id_13744,1
id_13745,0
id_13746,0
id_13747,0
id_13748,0
id_13749,1
id_13750,0
id_13751,0
id_13752,0
id_13753,0
id_13754,0
id_13755,0
id_13756,0
id_13757,0
id_13758,0
id_13759,0
id_13760,0
id_13761,0
id_13762,0
id_13763,0
id_13764,0
id_13765,0
id_13766,0
id_13767,0
id_13768,0
id_13769,0
id_13770,0
id_13771,0
id_13772,0
id_13773,0
id_13774,1
id_13775,0
id_13776,1
id_13777,1
id_13778,0
id_13779,1
id_13780,0
id_13781,0
id_13782,1
id_13783,0
id_13784,0
id_13785,0
id_13786,0
id_13787,0
id_13788,0
id_13789,0
id_13790,0
id_13791,0
id_13792,0
id_13793,0
id_13794,0
id_13795,1
id_13796,0
id_13797,0
id_13798,0
id_13799,1
id_13800,0
id_13801,0
id_13802,0
id_13803,0
id_13804,0
id_13805,0
id_13806,0
id_13807,1
id_13808,0
id_13809,0
id_13810,0
id_13811,0
id_13812,0
id_13813,0
id_13814,0
id_13815,0
id_13816,0
id_13817,0
id_13818,0
id_13819,0
id_13820,0
id_13821,1
id_13822,1
id_13823,0
id_13824,0
id_13825,1
id_13826,1
id_13827,0
id_13828,0
id_13829,0
id_13830,0
id_13831,0
id_13832,0
id_13833,0
id_13834,0
id_13835,0
id_13836,0
id_13837,0
id_13838,0
id_13839,1
id_13840,0
id_13841,0
id_13842,0
id_13843,0
id_13844,0
id_13845,0
id_13846,0
id_13847,0
id_13848,1
id_13849,0
id_13850,1
id_13851,0
id_13852,0
id_13853,0
id_13854,0
id_13855,0
id_13856,0
id_13857,0
id_13858,0
id_13859,1
id_13860,0
id_13861,0
id_13862,0
id_13863,0
id_13864,1
id_13865,0
id_13866,0
id_13867,1
id_13868,0
id_13869,0
id_13870,0
id_13871,0
id_13872,0
id_13873,0
id_13874,0
id_13875,0
id_13876,0
id_13877,0
id_13878,0
id_13879,1
id_13880,0
id_13881,0
id_13882,0
id_13883,1
id_13884,0
id_13885,0
id_13886,1
id_13887,1
id_13888,0
id_13889,0
id_13890,0
id_13891,1
id_13892,0
id_13893,0
id_13894,1
id_13895,0
id_13896,1
id_13897,0
id_13898,0
id_13899,1
id_13900,0
id_13901,0
id_13902,0
id_13903,0
id_13904,0
id_13905,0
id_13906,1
id_13907,0
id_13908,0
id_13909,0
id_13910,0
id_13911,0
id_13912,0
id_13913,1
id_13914,0
id_13915,0
id_13916,0
id_13917,0
id_13918,0
id_13919,0
id_13920,0
id_13921,0
id_13922,0
id_13923,0
id_13924,0
id_13925,0
id_13926,0
id_13927,0
id_13928,0
id_13929,1
id_13930,0
id_13931,0
id_13932,0
id_13933,0
id_13934,0
id_13935,0
id_13936,0
id_13937,0
id_13938,0
id_13939,0
id_13940,0
id_13941,0
id_13942,1
id_13943,0
id_13944,0
id_13945,0
id_13946,0
id_13947,0
id_13948,1
id_13949,0
id_13950,0
id_13951,0
id_13952,0
id_13953,0
id_13954,0
id_13955,0
id_13956,0
id_13957,1
id_13958,0
id_13959,0
id_13960,0
id_13961,0
id_13962,0
id_13963,0
id_13964,1
id_13965,0
id_13966,0
id_13967,0
id_13968,0
id_13969,0
id_13970,0
id_13971,0
id_13972,1
id_13973,0
id_13974,0
id_13975,0
id_13976,0
id_13977,0
id_13978,0
id_13979,0
id_13980,0
id_13981,0
id_13982,1
id_13983,0
id_13984,1
id_13985,0
id_13986,1
id_13987,0
id_13988,0
id_13989,1
id_13990,0
id_13991,1
id_13992,0
id_13993,0
id_13994,0
id_13995,0
id_13996,0
id_13997,0
id_13998,0
id_13999,0
id_14000,1
id_14001,0
id_14002,0
id_14003,0
id_14004,0
id_14005,0
id_14006,0
id_14007,0
id_14008,0
id_14009,1
id_14010,0
id_14011,0
id_14012,0
id_14013,0
id_14014,0
id_14015,1
id_14016,0
id_14017,0
id_14018,0
id_14019,0
id_14020,0
id_14021,0
id_14022,0
id_14023,0
id_14024,0
id_14025,0
id_14026,0
id_14027,0
id_14028,0
id_14029,0
id_14030,0
id_14031,0
id_14032,0
id_14033,0
id_14034,0
id_14035,0
id_14036,0
id_14037,0
id_14038,1
id_14039,0
id_14040,0
id_14041,0
id_14042,1
id_14043,1
id_14044,1
id_14045,0
id_14046,0
id_14047,0
id_14048,1
id_14049,0
id_14050,0
id_14051,0
id_14052,0
id_14053,1
id_14054,0
id_14055,0
id_14056,0
id_14057,0
id_14058,0
id_14059,0
id_14060,0
id_14061,1
id_14062,0
id_14063,0
id_14064,1
id_14065,0
id_14066,0
id_14067,0
id_14068,1
id_14069,0
id_14070,0
id_14071,0
id_14072,0
id_14073,0
id_14074,0
id_14075,1
id_14076,0
id_14077,1
id_14078,0
id_14079,0
id_14080,0
id_14081,0
id_14082,0
id_14083,0
id_14084,0
id_14085,0
id_14086,1
id_14087,0
id_14088,0
id_14089,0
id_14090,0
id_14091,0
id_14092,0
id_14093,0
id_14094,0
id_14095,0
id_14096,0
id_14097,0
id_14098,0
id_14099,0
id_14100,0
id_14101,0
id_14102,0
id_14103,0
id_14104,0
id_14105,0
id_14106,1
id_14107,0
id_14108,0
id_14109,0
id_14110,0
id_14111,1
id_14112,0
id_14113,0
id_14114,0
id_14115,1
id_14116,0
id_14117,0
id_14118,1
id_14119,0
id_14120,0
id_14121,0
id_14122,0
id_14123,0
id_14124,0
id_14125,0
id_14126,0
id_14127,0
id_14128,0
id_14129,0
id_14130,1
id_14131,0
id_14132,0
id_14133,0
id_14134,0
id_14135,0
id_14136,0
id_14137,1
id_14138,0
id_14139,0
id_14140,1
id_14141,0
id_14142,0
id_14143,1
id_14144,0
id_14145,1
id_14146,0
id_14147,0
id_14148,0
id_14149,1
id_14150,1
id_14151,0
id_14152,0
id_14153,0
id_14154,0
id_14155,0
id_14156,0
id_14157,0
id_14158,1
id_14159,0
id_14160,0
id_14161,0
id_14162,0
id_14163,0
id_14164,1
id_14165,0
id_14166,0
id_14167,0
id_14168,1
id_14169,0
id_14170,0
id_14171,0
id_14172,1
id_14173,0
id_14174,0
id_14175,0
id_14176,1
id_14177,0
id_14178,0
id_14179,0
id_14180,1
id_14181,0
id_14182,0
id_14183,0
id_14184,1
id_14185,0
id_14186,0
id_14187,0
id_14188,1
id_14189,0
id_14190,0
id_14191,0
id_14192,0
id_14193,0
id_14194,0
id_14195,0
id_14196,1
id_14197,0
id_14198,0
id_14199,0
id_14200,0
id_14201,1
id_14202,0
id_14203,0
id_14204,0
id_14205,1
id_14206,0
id_14207,0
id_14208,0
id_14209,0
id_14210,1
id_14211,0
id_14212,0
id_14213,0
id_14214,0
id_14215,1
id_14216,0
id_14217,0
id_14218,0
id_14219,1
id_14220,0
id_14221,0
id_14222,1
id_14223,1
id_14224,0
id_14225,0
id_14226,0
id_14227,0
id_14228,0
id_14229,0
id_14230,0
id_14231,0
id_14232,0
id_14233,0
id_14234,0
id_14235,0
id_14236,0
id_14237,0
id_14238,0
id_14239,0
id_14240,0
id_14241,0
id_14242,1
id_14243,0
id_14244,0
id_14245,0
id_14246,0
id_14247,0
id_14248,0
id_14249,0
id_14250,1
id_14251,0
id_14252,1
id_14253,0
id_14254,0
id_14255,0
id_14256,0
id_14257,1
id_14258,0
id_14259,0
id_14260,0
id_14261,0
id_14262,1
id_14263,0
id_14264,0
id_14265,0
id_14266,1
id_14267,0
id_14268,0
id_14269,0
id_14270,0
id_14271,1
id_14272,0
id_14273,1
id_14274,0
id_14275,0
id_14276,0
id_14277,0
id_14278,0
id_14279,0
id_14280,1
id_14281,0
id_14282,0
id_14283,0
id_14284,1
id_14285,0
id_14286,0
id_14287,0
id_14288,1
id_14289,0
id_14290,0
id_14291,0
id_14292,0
id_14293,1
id_14294,1
id_14295,1
id_14296,0
id_14297,0
id_14298,0
id_14299,0
id_14300,0
id_14301,0
id_14302,0
id_14303,0
id_14304,1
id_14305,1
id_14306,0
id_14307,1
id_14308,0
id_14309,0
id_14310,1
id_14311,0
id_14312,0
id_14313,0
id_14314,0
id_14315,0
id_14316,1
id_14317,0
id_14318,0
id_14319,0
id_14320,1
id_14321,0
id_14322,0
id_14323,1
id_14324,0
id_14325,0
id_14326,0
id_14327,0
id_14328,1
id_14329,0
id_14330,0
id_14331,0
id_14332,0
id_14333,0
id_14334,0
id_14335,0
id_14336,1
id_14337,0
id_14338,0
id_14339,0
id_14340,1
id_14341,0
id_14342,0
id_14343,0
id_14344,0
id_14345,0
id_14346,0
id_14347,0
id_14348,1
id_14349,0
id_14350,0
id_14351,1
id_14352,0
id_14353,0
id_14354,0
id_14355,0
id_14356,0
id_14357,1
id_14358,1
id_14359,0
id_14360,0
id_14361,0
id_14362,0
id_14363,1
id_14364,1
id_14365,0
id_14366,0
id_14367,0
id_14368,0
id_14369,0
id_14370,0
id_14371,0
id_14372,0
id_14373,0
id_14374,0
id_14375,0
id_14376,0
id_14377,0
id_14378,0
id_14379,0
id_14380,0
id_14381,0
id_14382,0
id_14383,0
id_14384,0
id_14385,0
id_14386,0
id_14387,1
id_14388,0
id_14389,0
id_14390,0
id_14391,0
id_14392,1
id_14393,1
id_14394,0
id_14395,0
id_14396,0
id_14397,0
id_14398,0
id_14399,0
id_14400,1
id_14401,0
id_14402,0
id_14403,0
id_14404,0
id_14405,1
id_14406,0
id_14407,0
id_14408,0
id_14409,0
id_14410,1
id_14411,0
id_14412,1
id_14413,0
id_14414,1
id_14415,0
id_14416,0
id_14417,0
id_14418,0
id_14419,1
id_14420,0
id_14421,0
id_14422,0
id_14423,0
id_14424,0
id_14425,0
id_14426,0
id_14427,1
id_14428,0
id_14429,0
id_14430,0
id_14431,1
id_14432,1
id_14433,1
id_14434,0
id_14435,0
id_14436,1
id_14437,0
id_14438,0
id_14439,0
id_14440,0
id_14441,0
id_14442,1
id_14443,0
id_14444,1
id_14445,0
id_14446,1
id_14447,0
id_14448,1
id_14449,0
id_14450,0
id_14451,1
id_14452,0
id_14453,0
id_14454,0
id_14455,0
id_14456,0
id_14457,1
id_14458,0
id_14459,1
id_14460,0
id_14461,0
id_14462,0
id_14463,0
id_14464,0
id_14465,1
id_14466,0
id_14467,0
id_14468,0
id_14469,0
id_14470,1
id_14471,0
id_14472,1
id_14473,0
id_14474,0
id_14475,0
id_14476,1
id_14477,0
id_14478,0
id_14479,0
id_14480,0
id_14481,0
id_14482,0
id_14483,0
id_14484,0
id_14485,0
id_14486,0
id_14487,0
id_14488,1
id_14489,0
id_14490,0
id_14491,1
id_14492,0
id_14493,0
id_14494,0
id_14495,0
id_14496,0
id_14497,0
id_14498,0
id_14499,0
id_14500,0
id_14501,0
id_14502,0
id_14503,0
id_14504,0
id_14505,1
id_14506,0
id_14507,1
id_14508,0
id_14509,0
id_14510,1
id_14511,0
id_14512,0
id_14513,0
id_14514,0
id_14515,0
id_14516,0
id_14517,0
id_14518,0
id_14519,0
id_14520,0
id_14521,0
id_14522,1
id_14523,0
id_14524,0
id_14525,0
id_14526,0
id_14527,1
id_14528,0
id_14529,0
id_14530,0
id_14531,1
id_14532,0
id_14533,0
id_14534,0
id_14535,0
id_14536,1
id_14537,0
id_14538,0
id_14539,0
id_14540,1
id_14541,1
id_14542,0
id_14543,0
id_14544,0
id_14545,0
id_14546,0
id_14547,0
id_14548,0
id_14549,1
id_14550,0
id_14551,0
id_14552,0
id_14553,0
id_14554,0
id_14555,0
id_14556,1
id_14557,0
id_14558,0
id_14559,0
id_14560,0
id_14561,0
id_14562,0
id_14563,0
id_14564,0
id_14565,0
id_14566,0
id_14567,1
id_14568,0
id_14569,0
id_14570,0
id_14571,0
id_14572,0
id_14573,1
id_14574,0
id_14575,0
id_14576,0
id_14577,1
id_14578,0
id_14579,1
id_14580,1
id_14581,0
id_14582,0
id_14583,0
id_14584,0
id_14585,0
id_14586,0
id_14587,0
id_14588,0
id_14589,0
id_14590,0
id_14591,0
id_14592,0
id_14593,0
id_14594,1
id_14595,0
id_14596,0
id_14597,0
id_14598,0
id_14599,1
id_14600,0
id_14601,0
id_14602,0
id_14603,0
id_14604,0
id_14605,0
id_14606,0
id_14607,0
id_14608,0
id_14609,1
id_14610,0
id_14611,0
id_14612,0
id_14613,1
id_14614,0
id_14615,0
id_14616,0
id_14617,0
id_14618,0
id_14619,1
id_14620,0
id_14621,0
id_14622,0
id_14623,0
id_14624,0
id_14625,0
id_14626,0
id_14627,1
id_14628,0
id_14629,1
id_14630,0
id_14631,0
id_14632,0
id_14633,1
id_14634,0
id_14635,0
id_14636,0
id_14637,0
id_14638,1
id_14639,0
id_14640,0
id_14641,0
id_14642,0
id_14643,0
id_14644,0
id_14645,1
id_14646,0
id_14647,0
id_14648,1
id_14649,0
id_14650,0
id_14651,0
id_14652,0
id_14653,1
id_14654,0
id_14655,0
id_14656,1
id_14657,0
id_14658,0
id_14659,0
id_14660,1
id_14661,0
id_14662,0
id_14663,0
id_14664,0
id_14665,0
id_14666,0
id_14667,0
id_14668,0
id_14669,0
id_14670,0
id_14671,1
id_14672,0
id_14673,0
id_14674,0
id_14675,0
id_14676,0
id_14677,0
id_14678,0
id_14679,0
id_14680,0
id_14681,0
id_14682,0
id_14683,1
id_14684,0
id_14685,1
id_14686,0
id_14687,0
id_14688,0
id_14689,0
id_14690,0
id_14691,0
id_14692,0
id_14693,0
id_14694,1
id_14695,0
id_14696,0
id_14697,1
id_14698,1
id_14699,0
id_14700,0
id_14701,0
id_14702,0
id_14703,0
id_14704,0
id_14705,1
id_14706,1
id_14707,0
id_14708,0
id_14709,0
id_14710,1
id_14711,0
id_14712,0
id_14713,0
id_14714,0
id_14715,0
id_14716,0
id_14717,1
id_14718,0
id_14719,0
id_14720,0
id_14721,0
id_14722,1
id_14723,0
id_14724,0
id_14725,0
id_14726,0
id_14727,1
id_14728,0
id_14729,0
id_14730,0
id_14731,0
id_14732,0
id_14733,0
id_14734,0
id_14735,0
id_14736,0
id_14737,0
id_14738,0
id_14739,0
id_14740,0
id_14741,0
id_14742,1
id_14743,0
id_14744,0
id_14745,0
id_14746,0
id_14747,1
id_14748,0
id_14749,0
id_14750,1
id_14751,1
id_14752,0
id_14753,0
id_14754,0
id_14755,0
id_14756,1
id_14757,0
id_14758,0
id_14759,0
id_14760,0
id_14761,0
id_14762,0
id_14763,0
id_14764,0
id_14765,0
id_14766,0
id_14767,0
id_14768,0
id_14769,0
id_14770,0
id_14771,0
id_14772,0
id_14773,0
id_14774,1
id_14775,0
id_14776,0
id_14777,1
id_14778,0
id_14779,0
id_14780,0
id_14781,0
id_14782,0
id_14783,0
id_14784,1
id_14785,0
id_14786,0
id_14787,0
id_14788,0
id_14789,0
id_14790,1
id_14791,0
id_14792,0
id_14793,0
id_14794,0
id_14795,0
id_14796,0
id_14797,0
id_14798,0
id_14799,0
id_14800,0
id_14801,1
id_14802,1
id_14803,0
id_14804,0
id_14805,0
id_14806,1
id_14807,0
id_14808,0
id_14809,0
id_14810,0
id_14811,0
id_14812,0
id_14813,0
id_14814,0
id_14815,0
id_14816,0
id_14817,0
id_14818,0
id_14819,0
id_14820,0
id_14821,0
id_14822,0
id_14823,0
id_14824,0
id_14825,1
id_14826,0
id_14827,0
id_14828,1
id_14829,0
id_14830,0
id_14831,0
id_14832,0
id_14833,0
id_14834,0
id_14835,0
id_14836,0
id_14837,0
id_14838,1
id_14839,1
id_14840,0
id_14841,1
id_14842,0
id_14843,0
id_14844,1
id_14845,0
id_14846,0
id_14847,0
id_14848,0
id_14849,0
id_14850,0
id_14851,0
id_14852,0
id_14853,0
id_14854,1
id_14855,0
id_14856,0
id_14857,0
id_14858,0
id_14859,0
id_14860,0
id_14861,0
id_14862,0
id_14863,1
id_14864,0
id_14865,0
id_14866,0
id_14867,0
id_14868,0
id_14869,1
id_14870,0
id_14871,0
id_14872,0
id_14873,0
id_14874,1
id_14875,0
id_14876,0
id_14877,0
id_14878,0
id_14879,0
id_14880,0
id_14881,1
id_14882,1
id_14883,0
id_14884,0
id_14885,1
id_14886,0
id_14887,0
id_14888,0
id_14889,1
id_14890,0
id_14891,1
id_14892,0
id_14893,0
id_14894,1
id_14895,0
id_14896,0
id_14897,1
id_14898,1
id_14899,0
id_14900,0
id_14901,1
id_14902,0
id_14903,0
id_14904,0
id_14905,0
id_14906,0
id_14907,1
id_14908,0
id_14909,0
id_14910,0
id_14911,1
id_14912,1
id_14913,0
id_14914,0
id_14915,0
id_14916,0
id_14917,0
id_14918,0
id_14919,0
id_14920,1
id_14921,0
id_14922,0
id_14923,0
id_14924,0
id_14925,1
id_14926,0
id_14927,0
id_14928,0
id_14929,1
id_14930,0
id_14931,1
id_14932,0
id_14933,0
id_14934,0
id_14935,1
id_14936,0
id_14937,0
id_14938,0
id_14939,0
id_14940,0
id_14941,0
id_14942,1
id_14943,0
id_14944,0
id_14945,0
id_14946,0
id_14947,0
id_14948,0
id_14949,0
id_14950,0
id_14951,0
id_14952,0
id_14953,0
id_14954,1
id_14955,0
id_14956,0
id_14957,0
id_14958,0
id_14959,1
id_14960,0
id_14961,0
id_14962,0
id_14963,0
id_14964,0
id_14965,0
id_14966,0
id_14967,0
id_14968,0
id_14969,0
id_14970,0
id_14971,0
id_14972,0
id_14973,1
id_14974,0
id_14975,0
id_14976,0
id_14977,0
id_14978,0
id_14979,1
id_14980,0
id_14981,0
id_14982,1
id_14983,0
id_14984,0
id_14985,0
id_14986,1
id_14987,0
id_14988,1
id_14989,0
id_14990,0
id_14991,0
id_14992,0
id_14993,0
id_14994,0
id_14995,0
id_14996,0
id_14997,0
id_14998,0
id_14999,0
id_15000,0
id_15001,0
id_15002,1
id_15003,0
id_15004,0
id_15005,0
id_15006,0
id_15007,0
id_15008,0
id_15009,0
id_15010,0
id_15011,0
id_15012,1
id_15013,0
id_15014,0
id_15015,1
id_15016,0
id_15017,0
id_15018,0
id_15019,0
id_15020,0
id_15021,0
id_15022,0
id_15023,0
id_15024,0
id_15025,0
id_15026,0
id_15027,0
id_15028,0
id_15029,0
id_15030,1
id_15031,1
id_15032,0
id_15033,0
id_15034,0
id_15035,0
id_15036,0
id_15037,1
id_15038,0
id_15039,0
id_15040,0
id_15041,0
id_15042,1
id_15043,0
id_15044,0
id_15045,0
id_15046,0
id_15047,0
id_15048,0
id_15049,0
id_15050,0
id_15051,0
id_15052,0
id_15053,0
id_15054,0
id_15055,0
id_15056,1
id_15057,0
id_15058,0
id_15059,0
